Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P85,P90,P95,P97
1,57,1.000000,50.459466,0.035000,47.1375,47.5543,48.1953,49.2691,50.4595,51.6498,52.2891,52.7236,53.3647,53.7815
1,58,1.000000,50.498654,0.035000,47.1741,47.5912,48.2328,49.3074,50.4987,51.6899,52.3297,52.7645,53.4061,53.8232
1,59,1.000000,50.538099,0.035000,47.2109,47.6284,48.2705,49.3459,50.5381,51.7303,52.3706,52.8057,53.4478,53.8653
1,60,1.000000,50.577978,0.035000,47.2482,47.6660,48.3085,49.3848,50.5780,51.7711,52.4119,52.8474,53.4900,53.9078
1,61,1.000000,50.611516,0.035000,47.2795,47.6976,48.3406,49.4176,50.6115,51.8054,52.4467,52.8825,53.5255,53.9435
1,62,1.000000,50.645806,0.035000,47.3115,47.7299,48.3733,49.4511,50.6458,51.8405,52.4822,52.9183,53.5617,53.9801
1,63,1.000000,50.680974,0.035000,47.3444,47.7630,48.4069,49.4854,50.6810,51.8765,52.5187,52.9550,53.5989,54.0176
1,64,1.000000,50.717128,0.035000,47.3782,47.7971,48.4415,49.5207,50.7171,51.9135,52.5561,52.9928,53.6372,54.0561
1,65,1.000000,50.754343,0.035000,47.4129,47.8322,48.4770,49.5570,50.7543,51.9516,52.5947,53.0317,53.6765,54.0958
1,66,1.000000,50.792667,0.035000,47.4487,47.8683,48.5136,49.5945,50.7927,51.9909,52.6344,53.0717,53.7171,54.1366
1,67,1.000000,50.832119,0.035000,47.4856,47.9055,48.5513,49.6330,50.8321,52.0312,52.6753,53.1130,53.7588,54.1787
1,68,1.000000,50.872683,0.035000,47.5235,47.9437,48.5900,49.6726,50.8727,52.0728,52.7173,53.1553,53.8017,54.2219
1,69,1.000000,50.914317,0.035000,47.5624,47.9829,48.6298,49.7132,50.9143,52.1154,52.7605,53.1988,53.8457,54.2663
1,70,1.000000,50.956944,0.035000,47.6022,48.0231,48.6705,49.7549,50.9569,52.1590,52.8046,53.2434,53.8908,54.3117
1,71,1.000000,51.000462,0.035000,47.6428,48.0641,48.7121,49.7974,51.0005,52.2036,52.8497,53.2889,53.9368,54.3581
1,72,1.000000,51.044746,0.035000,47.6842,48.1058,48.7544,49.8406,51.0447,52.2489,52.8956,53.3351,53.9836,54.4053
1,73,1.000000,51.089646,0.035000,47.7262,48.1482,48.7973,49.8844,51.0896,52.2949,52.9422,53.3820,54.0311,54.4531
1,74,1.000000,51.134996,0.035000,47.7685,48.1909,48.8406,49.9287,51.1350,52.3413,52.9892,53.4294,54.0791,54.5015
1,75,1.000000,51.180618,0.035000,47.8111,48.2339,48.8841,49.9733,51.1806,52.3880,53.0364,53.4771,54.1273,54.5501
1,76,1.000000,51.226325,0.035000,47.8538,48.2770,48.9278,50.0179,51.2263,52.4348,53.0838,53.5249,54.1757,54.5988
1,77,1.000000,51.271929,0.035000,47.8964,48.3199,48.9714,50.0624,51.2719,52.4814,53.1310,53.5725,54.2239,54.6474
1,78,1.000000,51.317244,0.035000,47.9388,48.3627,49.0146,50.1067,51.3172,52.5278,53.1780,53.6198,54.2718,54.6957
1,79,1.000000,51.362089,0.035000,47.9807,48.4049,49.0575,50.1505,51.3621,52.5737,53.2245,53.6667,54.3193,54.7435
1,80,1.000000,51.406301,0.035000,48.0220,48.4466,49.0997,50.1936,51.4063,52.6190,53.2703,53.7129,54.3660,54.7906
1,81,1.000000,51.449729,0.035000,48.0625,48.4875,49.1412,50.2360,51.4497,52.6634,53.3153,53.7583,54.4119,54.8369
1,82,1.000000,51.492247,0.035000,48.1023,48.5276,49.1818,50.2775,51.4922,52.7069,53.3594,53.8027,54.4569,54.8822
1,83,1.000000,51.533753,0.035000,48.1410,48.5667,49.2214,50.3181,51.5338,52.7494,53.4024,53.8461,54.5008,54.9265
1,84,1.000000,51.574173,0.035000,48.1788,48.6048,49.2600,50.3575,51.5742,52.7908,53.4443,53.8883,54.5436,54.9696
1,85,1.000000,51.613462,0.035000,48.2155,48.6418,49.2976,50.3959,51.6135,52.8310,53.4850,53.9294,54.5851,55.0114
1,86,1.000000,51.651608,0.035000,48.2511,48.6778,49.3340,50.4331,51.6516,52.8701,53.5245,53.9692,54.6254,55.0521
1,87,1.000000,51.688630,0.035000,48.2857,48.7127,49.3694,50.4693,51.6886,52.9080,53.5629,54.0079,54.6646,55.0916
1,88,1.000000,51.724577,0.035000,48.3193,48.7465,49.4037,50.5044,51.7246,52.9448,53.6001,54.0455,54.7026,55.1299
1,89,1.000000,51.759531,0.035000,48.3519,48.7795,49.4371,50.5385,51.7595,52.9805,53.6363,54.0820,54.7396,55.1671
1,90,1.000000,51.793597,0.035000,48.3838,48.8116,49.4696,50.5718,51.7936,53.0154,53.6716,54.1176,54.7756,55.2034
1,91,1.000000,51.826910,0.035000,48.4149,48.8430,49.5014,50.6043,51.8269,53.0495,53.7062,54.1524,54.8108,55.2389
1,92,1.000000,51.859622,0.035000,48.4454,48.8738,49.5327,50.6363,51.8596,53.0830,53.7401,54.1866,54.8454,55.2738
1,93,1.000000,51.891903,0.035000,48.4756,48.9042,49.5635,50.6678,51.8919,53.1160,53.7735,54.2203,54.8796,55.3082
1,94,1.000000,51.923937,0.035000,48.5055,48.9344,49.5941,50.6991,51.9239,53.1488,53.8067,54.2538,54.9135,55.3423
1,95,1.000000,51.955913,0.035000,48.5354,48.9646,49.6247,50.7303,51.9559,53.1816,53.8398,54.2872,54.9473,55.3764
1,96,1.000000,51.988023,0.035000,48.5654,48.9948,49.6553,50.7616,51.9880,53.2144,53.8731,54.3207,54.9812,55.4107
1,97,1.000000,52.019067,0.035000,48.5944,49.0241,49.6850,50.7919,52.0191,53.2462,53.9053,54.3532,55.0141,55.4437
1,98,1.000000,52.050612,0.035000,48.6239,49.0538,49.7151,50.8227,52.0506,53.2785,53.9380,54.3861,55.0474,55.4774
1,99,1.000000,52.082826,0.035000,48.6540,49.0842,49.7459,50.8542,52.0828,53.3115,53.9713,54.4198,55.0815,55.5117
1,100,1.000000,52.115854,0.035000,48.6848,49.1153,49.7774,50.8864,52.1159,53.3453,54.0056,54.4543,55.1164,55.5469
1,101,1.000000,52.149824,0.035000,48.7165,49.1473,49.8099,50.9196,52.1498,53.3800,54.0408,54.4898,55.1523,55.5831
1,102,1.000000,52.184833,0.035000,48.7492,49.1803,49.8433,50.9538,52.1848,53.4159,54.0771,54.5264,55.1894,55.6204
1,103,1.000000,52.220952,0.035000,48.7830,49.2143,49.8778,50.9891,52.2210,53.4528,54.1145,54.5641,55.2276,55.6589
1,104,1.000000,52.258222,0.035000,48.8178,49.2495,49.9134,51.0255,52.2582,53.4910,54.1531,54.6030,55.2670,55.6986
1,105,1.000000,52.296651,0.035000,48.8537,49.2857,49.9501,51.0630,52.2967,53.5303,54.1929,54.6432,55.3076,55.7396
1,106,1.000000,52.336213,0.035000,48.8907,49.3230,49.9879,51.1016,52.3362,53.5708,54.2339,54.6845,55.3495,55.7818
1,107,1.000000,52.376854,0.035000,48.9286,49.3613,50.0267,51.1413,52.3769,53.6124,54.2760,54.7270,55.3925,55.8251
1,108,1.000000,52.418489,0.035000,48.9675,49.4005,50.0665,51.1819,52.4185,53.6550,54.3192,54.7705,55.4365,55.8695
1,109,1.000000,52.461003,0.035000,49.0072,49.4406,50.1071,51.2234,52.4610,53.6986,54.3632,54.8149,55.4814,55.9148
1,110,1.000000,52.504259,0.035000,49.0476,49.4813,50.1484,51.2657,52.5043,53.7428,54.4081,54.8601,55.5272,55.9609
1,111,1.000000,52.548099,0.035000,49.0886,49.5226,50.1903,51.3085,52.5481,53.7877,54.4535,54.9059,55.5736,56.0076
1,112,1.000000,52.592347,0.035000,49.1299,49.5643,50.2325,51.3517,52.5923,53.8330,54.4993,54.9522,55.6204,56.0548
1,113,1.000000,52.636817,0.035000,49.1715,49.6063,50.2750,51.3951,52.6368,53.8785,54.5454,54.9986,55.6674,56.1022
1,114,1.000000,52.681316,0.035000,49.2130,49.6482,50.3175,51.4386,52.6813,53.9241,54.5915,55.0451,55.7144,56.1496
1,115,1.000000,52.725650,0.035000,49.2545,49.6900,50.3598,51.4819,52.7256,53.9694,54.6375,55.0914,55.7613,56.1968
1,116,1.000000,52.769628,0.035000,49.2955,49.7314,50.4019,51.5248,52.7696,54.0145,54.6831,55.1374,55.8078,56.2437
1,117,1.000000,52.813072,0.035000,49.3361,49.7724,50.4433,51.5672,52.8131,54.0589,54.7281,55.1828,55.8538,56.2900
1,118,1.000000,52.855815,0.035000,49.3761,49.8126,50.4842,51.6089,52.8558,54.1027,54.7724,55.2275,55.8990,56.3356
1,119,1.000000,52.897710,0.035000,49.4152,49.8521,50.5242,51.6499,52.8977,54.1456,54.8158,55.2712,55.9433,56.3802
1,120,1.000000,52.938636,0.035000,49.4534,49.8907,50.5633,51.6898,52.9386,54.1875,54.8582,55.3140,55.9866,56.4239
1,121,1.000000,52.978495,0.035000,49.4907,49.9283,50.6013,51.7287,52.9785,54.2283,54.8995,55.3556,56.0287,56.4663
1,122,1.000000,53.017220,0.035000,49.5268,49.9648,50.6383,51.7665,53.0172,54.2679,54.9396,55.3961,56.0697,56.5076
1,123,1.000000,53.054776,0.035000,49.5619,50.0001,50.6742,51.8032,53.0548,54.3063,54.9785,55.4353,56.1094,56.5476
1,124,1.000000,53.091159,0.035000,49.5959,50.0344,50.7090,51.8387,53.0912,54.3436,55.0162,55.4734,56.1479,56.5864
1,125,1.000000,53.126399,0.035000,49.6288,50.0676,50.7426,51.8731,53.1264,54.3797,55.0528,55.5102,56.1852,56.6240
1,126,1.000000,53.160558,0.035000,49.6607,50.0998,50.7752,51.9065,53.1606,54.4146,55.0882,55.5459,56.2213,56.6604
1,127,1.000000,53.193725,0.035000,49.6917,50.1311,50.8069,51.9389,53.1937,54.4486,55.1225,55.5805,56.2564,56.6957
1,128,1.000000,53.226021,0.035000,49.7219,50.1615,50.8378,51.9704,53.2260,54.4816,55.1560,55.6143,56.2905,56.7302
1,129,1.000000,53.257587,0.035000,49.7514,50.1913,50.8679,52.0012,53.2576,54.5139,55.1887,55.6473,56.3239,56.7638
1,130,1.000000,53.288588,0.035000,49.7803,50.2205,50.8975,52.0315,53.2886,54.5457,55.2208,55.6796,56.3567,56.7968
1,131,1.000000,53.319203,0.035000,49.8089,50.2493,50.9268,52.0614,53.3192,54.5770,55.2526,55.7116,56.3891,56.8295
1,132,1.000000,53.349622,0.035000,49.8373,50.2780,50.9558,52.0911,53.3496,54.6081,55.2841,55.7434,56.4212,56.8619
1,133,1.000000,53.380042,0.035000,49.8658,50.3067,50.9849,52.1208,53.3800,54.6393,55.3156,55.7752,56.4534,56.8943
1,134,1.000000,53.410659,0.035000,49.8944,50.3355,51.0141,52.1507,53.4107,54.6706,55.3473,55.8072,56.4858,56.9269
1,135,1.000000,53.441664,0.035000,49.9233,50.3648,51.0437,52.1810,53.4417,54.7024,55.3795,55.8396,56.5186,56.9600
1,136,1.000000,53.473237,0.035000,49.9528,50.3945,51.0739,52.2118,53.4732,54.7347,55.4122,55.8726,56.5520,56.9936
1,137,1.000000,53.505545,0.035000,49.9830,50.4250,51.1048,52.2433,53.5055,54.7677,55.4457,55.9063,56.5861,57.0281
1,138,1.000000,53.538731,0.035000,50.0140,50.4562,51.1364,52.2758,53.5387,54.8017,55.4800,55.9410,56.6212,57.0635
1,139,1.000000,53.572917,0.035000,50.0459,50.4885,51.1691,52.3091,53.5729,54.8367,55.5155,55.9767,56.6574,57.0999
1,140,1.000000,53.608197,0.035000,50.0789,50.5217,51.2028,52.3436,53.6082,54.8728,55.5520,56.0136,56.6947,57.1375
1,141,1.000000,53.644632,0.035000,50.1129,50.5560,51.2376,52.3792,53.6446,54.9101,55.5898,56.0517,56.7332,57.1763
1,142,1.000000,53.682255,0.035000,50.1481,50.5915,51.2735,52.4159,53.6823,54.9486,55.6288,56.0910,56.7730,57.2164
1,143,1.000000,53.721064,0.035000,50.1843,50.6281,51.3106,52.4538,53.7211,54.9883,55.6690,56.1315,56.8141,57.2578
1,144,1.000000,53.761024,0.035000,50.2217,50.6657,51.3488,52.4928,53.7610,55.0292,55.7104,56.1733,56.8563,57.3004
1,145,1.000000,53.806232,0.035000,50.2639,50.7083,51.3919,52.5369,53.8062,55.0755,55.7572,56.2205,56.9041,57.3486
1,146,1.000000,53.852428,0.035000,50.3071,50.7519,51.4361,52.5820,53.8524,55.1228,55.8051,56.2688,56.9530,57.3978
1,147,1.000000,53.899489,0.035000,50.3510,50.7962,51.4810,52.6280,53.8995,55.1710,55.8539,56.3180,57.0028,57.4480
1,148,1.000000,53.947265,0.035000,50.3956,50.8413,51.5267,52.6746,53.9473,55.2199,55.9034,56.3679,57.0533,57.4989
1,149,1.000000,53.995589,0.035000,50.4408,50.8868,51.5728,52.7218,53.9956,55.2693,55.9535,56.4184,57.1044,57.5504
1,150,1.000000,54.044277,0.035000,50.4863,50.9327,51.6193,52.7694,54.0443,55.3192,56.0039,56.4692,57.1559,57.6023
1,151,1.000000,54.093134,0.035000,50.5319,50.9787,51.6660,52.8171,54.0931,55.3692,56.0546,56.5203,57.2075,57.6544
1,152,1.000000,54.141962,0.035000,50.5775,51.0247,51.7126,52.8648,54.1420,55.4192,56.1051,56.5713,57.2592,57.7064
1,153,1.000000,54.190562,0.035000,50.6229,51.0705,51.7590,52.9122,54.1906,55.4689,56.1555,56.6221,57.3106,57.7582
1,154,1.000000,54.238740,0.035000,50.6679,51.1159,51.8050,52.9592,54.2387,55.5182,56.2054,56.6724,57.3615,57.8095
1,155,1.000000,54.286316,0.035000,50.7124,51.1608,51.8505,53.0057,54.2863,55.5669,56.2547,56.7221,57.4119,57.8603
1,156,1.000000,54.333126,0.035000,50.7561,51.2049,51.8952,53.0514,54.3331,55.6148,56.3032,56.7711,57.4614,57.9101
1,157,1.000000,54.379024,0.035000,50.7990,51.2482,51.9390,53.0962,54.3790,55.6618,56.3508,56.8190,57.5099,57.9591
1,158,1.000000,54.423893,0.035000,50.8409,51.2904,51.9819,53.1400,54.4239,55.7078,56.3973,56.8659,57.5573,58.0069
1,159,1.000000,54.467641,0.035000,50.8818,51.3317,52.0237,53.1827,54.4676,55.7525,56.4426,56.9116,57.6036,58.0535
1,160,1.000000,54.510210,0.035000,50.9215,51.3718,52.0643,53.2243,54.5102,55.7961,56.4868,56.9561,57.6486,58.0989
1,161,1.000000,54.551573,0.035000,50.9602,51.4108,52.1038,53.2647,54.5516,55.8384,56.5296,56.9993,57.6924,58.1430
1,162,1.000000,54.591736,0.035000,50.9977,51.4486,52.1422,53.3039,54.5917,55.8796,56.5712,57.0413,57.7349,58.1858
1,163,1.000000,54.630739,0.035000,51.0341,51.4854,52.1795,53.3420,54.6307,55.9195,56.6117,57.0820,57.7761,58.2274
1,164,1.000000,54.668655,0.035000,51.0695,51.5211,52.2157,53.3790,54.6687,55.9583,56.6509,57.1216,57.8162,58.2678
1,165,1.000000,54.705585,0.035000,51.1040,51.5559,52.2509,53.4151,54.7056,55.9961,56.6892,57.1602,57.8553,58.3071
1,166,1.000000,54.741659,0.035000,51.1377,51.5899,52.2854,53.4503,54.7417,56.0330,56.7266,57.1979,57.8934,58.3456
1,167,1.000000,54.777032,0.035000,51.1708,51.6232,52.3192,53.4848,54.7770,56.0692,56.7632,57.2349,57.9308,58.3833
1,168,1.000000,54.811877,0.035000,51.2033,51.6561,52.3525,53.5189,54.8119,56.1049,56.7994,57.2713,57.9677,58.4204
1,169,1.000000,54.833880,0.035000,51.2239,51.6768,52.3735,53.5403,54.8339,56.1274,56.8222,57.2943,57.9909,58.4439
1,170,1.000000,54.855746,0.035000,51.2443,51.6974,52.3944,53.5617,54.8557,56.1498,56.8448,57.3171,58.0141,58.4672
1,171,1.000000,54.877675,0.035000,51.2648,51.7181,52.4153,53.5831,54.8777,56.1722,56.8675,57.3400,58.0373,58.4905
1,172,1.000000,54.899869,0.035000,51.2855,51.7390,52.4365,53.6048,54.8999,56.1950,56.8905,57.3632,58.0607,58.5142
1,173,1.000000,54.922521,0.035000,51.3067,51.7604,52.4581,53.6269,54.9225,56.2181,56.9140,57.3869,58.0847,58.5383
1,174,1.000000,54.945813,0.035000,51.3285,51.7823,52.4804,53.6496,54.9458,56.2420,56.9381,57.4112,58.1093,58.5632
1,175,1.000000,54.969908,0.035000,51.3510,51.8050,52.5034,53.6732,54.9699,56.2666,56.9631,57.4364,58.1348,58.5889
1,176,1.000000,54.994948,0.035000,51.3744,51.8286,52.5273,53.6976,54.9949,56.2923,56.9891,57.4626,58.1613,58.6155
1,177,1.000000,55.021048,0.035000,51.3987,51.8532,52.5523,53.7231,55.0210,56.3190,57.0161,57.4898,58.1889,58.6434
1,178,1.000000,55.048293,0.035000,51.4242,51.8789,52.5783,53.7497,55.0483,56.3469,57.0443,57.5183,58.2177,58.6724
1,179,1.000000,55.076740,0.035000,51.4508,51.9057,52.6054,53.7775,55.0767,56.3760,57.0738,57.5480,58.2478,58.7027
1,180,1.000000,55.106408,0.035000,51.4785,51.9337,52.6338,53.8064,55.1064,56.4064,57.1046,57.5790,58.2792,58.7343
1,181,1.000000,55.137286,0.035000,51.5073,51.9628,52.6633,53.8366,55.1373,56.4380,57.1366,57.6113,58.3118,58.7672
1,182,1.000000,55.169326,0.035000,51.5373,51.9930,52.6939,53.8679,55.1693,56.4708,57.1698,57.6448,58.3457,58.8014
1,183,1.000000,55.202452,0.035000,51.5682,52.0242,52.7255,53.9002,55.2025,56.5047,57.2041,57.6794,58.3807,58.8367
1,184,1.000000,55.236553,0.035000,51.6001,52.0563,52.7581,53.9335,55.2366,56.5396,57.2394,57.7150,58.4168,58.8731
1,185,1.000000,55.271495,0.035000,51.6327,52.0892,52.7915,53.9676,55.2715,56.5753,57.2756,57.7515,58.4538,58.9103
1,186,1.000000,55.307117,0.035000,51.6660,52.1228,52.8255,54.0024,55.3071,56.6118,57.3126,57.7887,58.4914,58.9483
1,187,1.000000,55.343243,0.035000,51.6997,52.1569,52.8600,54.0377,55.3432,56.6488,57.3500,57.8265,58.5296,58.9868
1,188,1.000000,55.379678,0.035000,51.7338,52.1912,52.8948,54.0733,55.3797,56.6861,57.3877,57.8646,58.5682,59.0256
1,189,1.000000,55.416223,0.035000,51.7679,52.2256,52.9297,54.1090,55.4162,56.7235,57.4256,57.9027,58.6068,59.0645
1,190,1.000000,55.452672,0.035000,51.8019,52.2600,52.9645,54.1445,55.4527,56.7608,57.4634,57.9408,58.6454,59.1034
1,191,1.000000,55.488823,0.035000,51.8357,52.2941,52.9990,54.1798,55.4888,56.7978,57.5008,57.9786,58.6836,59.1419
1,192,1.000000,55.524483,0.035000,51.8690,52.3277,53.0331,54.2147,55.5245,56.8343,57.5378,58.0159,58.7213,59.1799
1,193,1.000000,55.544185,0.035000,51.8874,52.3462,53.0519,54.2339,55.5442,56.8545,57.5582,58.0365,58.7421,59.2009
1,194,1.000000,55.563050,0.035000,51.9051,52.3640,53.0699,54.2523,55.5631,56.8738,57.5778,58.0562,58.7621,59.2210
1,195,1.000000,55.580940,0.035000,51.9218,52.3809,53.0870,54.2698,55.5809,56.8921,57.5963,58.0749,58.7810,59.2401
1,196,1.000000,55.597743,0.035000,51.9375,52.3967,53.1031,54.2862,55.5977,56.9093,57.6137,58.0924,58.7988,59.2580
1,197,1.000000,55.613378,0.035000,51.9521,52.4114,53.1180,54.3015,55.6134,56.9253,57.6299,58.1088,58.8153,59.2747
1,198,1.000000,55.627796,0.035000,51.9655,52.4250,53.1318,54.3155,55.6278,56.9401,57.6449,58.1238,58.8306,59.2901
1,199,1.000000,55.640982,0.035000,51.9779,52.4375,53.1444,54.3284,55.6410,56.9536,57.6585,58.1376,58.8445,59.3041
1,200,1.000000,55.652954,0.035000,51.9890,52.4487,53.1558,54.3401,55.6530,56.9658,57.6709,58.1501,58.8572,59.3169
