Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P85,P90,P95,P97
1,148,1.000000,151.362231,0.040000,139.9737,141.4026,143.6004,147.2815,151.3622,155.4430,157.6347,159.1241,161.3219,162.7507
1,149,1.000000,151.909980,0.040000,140.4803,141.9143,144.1200,147.8145,151.9100,156.0055,158.2051,159.6999,161.9057,163.3397
1,150,1.000000,152.458856,0.040000,140.9879,142.4271,144.6408,148.3486,152.4589,156.5691,158.7768,160.2769,162.4906,163.9299
1,151,1.000000,153.008318,0.040000,141.4960,142.9404,145.1621,148.8832,153.0083,157.1334,159.3490,160.8546,163.0763,164.5207
1,152,1.000000,153.557806,0.040000,142.0041,143.4537,145.6834,149.4179,153.5578,157.6977,159.9212,161.4323,163.6619,165.1115
1,153,1.000000,154.106754,0.040000,142.5118,143.9665,146.2042,149.9520,154.1068,158.2615,160.4929,162.0093,164.2470,165.7017
1,154,1.000000,154.654606,0.040000,143.0184,144.4783,146.7239,150.4851,154.6546,158.8241,161.0635,162.5853,164.8309,166.2908
1,155,1.000000,155.200835,0.040000,143.5235,144.9886,147.2421,151.0166,155.2008,159.3850,161.6324,163.1595,165.4130,166.8781
1,156,1.000000,155.744954,0.040000,144.0267,145.4969,147.7584,151.5461,155.7450,159.9438,162.1990,163.7316,165.9930,167.4632
1,157,1.000000,156.286532,0.040000,144.5275,146.0029,148.2722,152.0730,156.2865,160.5000,162.7630,164.3009,166.5702,168.0455
1,158,1.000000,156.825207,0.040000,145.0257,146.5061,148.7832,152.5972,156.8252,161.0532,163.3240,164.8672,167.1443,168.6247
1,159,1.000000,157.360693,0.040000,145.5209,147.0064,149.2912,153.1182,157.3607,161.6031,163.8817,165.4301,167.7150,169.2005
1,160,1.000000,157.892794,0.040000,146.0129,147.5034,149.7961,153.6360,157.8928,162.1496,164.4359,165.9895,168.2821,169.7726
1,161,1.000000,158.421405,0.040000,146.5018,147.9973,150.2976,154.1504,158.4214,162.6924,164.9864,166.5453,168.8455,170.3410
1,162,1.000000,158.946517,0.040000,146.9874,148.4878,150.7957,154.6613,158.9465,163.2317,165.5333,167.0973,169.4052,170.9057
1,163,1.000000,159.468221,0.040000,147.4698,148.9752,151.2907,155.1690,159.4682,163.7675,166.0766,167.6458,169.9612,171.4666
1,164,1.000000,159.986701,0.040000,147.9493,149.4596,151.7826,155.6735,159.9867,164.2999,166.6165,168.1908,170.5138,172.0241
1,165,1.000000,160.502233,0.040000,148.4260,149.9412,152.2717,156.1751,160.5022,164.8294,167.1534,168.7328,171.0633,172.5784
1,166,1.000000,161.015179,0.040000,148.9004,150.4204,152.7583,156.6742,161.0152,165.3561,167.6876,169.2720,171.6100,173.1300
1,167,1.000000,161.525972,0.040000,149.3728,150.8976,153.2429,157.1712,161.5260,165.8807,168.2196,169.8090,172.1544,173.6792
1,168,1.000000,162.035109,0.040000,149.8436,151.3732,153.7259,157.6666,162.0351,166.4036,168.7498,170.3443,172.6970,174.2266
1,169,1.000000,162.472299,0.040000,150.2479,151.7816,154.1407,158.0920,162.4723,166.8526,169.2052,170.8039,173.1630,174.6967
1,170,1.000000,162.908982,0.040000,150.6517,152.1896,154.5550,158.5170,162.9090,167.3010,169.6599,171.2630,173.6284,175.1663
1,171,1.000000,163.345755,0.040000,151.0556,152.5976,154.9694,158.9420,163.3458,167.7496,170.1148,171.7221,174.0939,175.6359
1,172,1.000000,163.783221,0.040000,151.4602,153.0063,155.3844,159.3676,163.7832,168.1988,170.5704,172.1820,174.5602,176.1063
1,173,1.000000,164.221963,0.040000,151.8659,153.4162,155.8007,159.7945,164.2220,168.6494,171.0273,172.6433,175.0278,176.5780
1,174,1.000000,164.662533,0.040000,152.2733,153.8277,156.2186,160.2232,164.6625,169.1018,171.4861,173.1064,175.4973,177.0517
1,175,1.000000,165.105437,0.040000,152.6829,154.2415,156.6388,160.6542,165.1054,169.5567,171.9474,173.5720,175.9694,177.5280
1,176,1.000000,165.551115,0.040000,153.0950,154.6579,157.0617,161.0879,165.5511,170.0144,172.4116,174.0406,176.4444,178.0072
1,177,1.000000,165.999937,0.040000,153.5101,155.0771,157.4875,161.5246,165.9999,170.4753,172.8790,174.5124,176.9227,178.4898
1,178,1.000000,166.452183,0.040000,153.9283,155.4996,157.9165,161.9646,166.4522,170.9397,173.3500,174.9879,177.4047,178.9760
1,179,1.000000,166.908043,0.040000,154.3499,155.9255,158.3490,162.4082,166.9080,171.4079,173.8247,175.4671,177.8906,179.4662
1,180,1.000000,167.367604,0.040000,154.7749,156.3548,158.7850,162.8554,167.3676,171.8798,174.3033,175.9502,178.3804,179.9603
1,181,1.000000,167.830853,0.040000,155.2033,156.7876,159.2245,163.3061,167.8309,172.3556,174.7858,176.4372,178.8741,180.4584
1,182,1.000000,168.297673,0.040000,155.6350,157.2237,159.6674,163.7604,168.2977,172.8350,175.2719,176.9280,179.3717,180.9604
1,183,1.000000,168.767849,0.040000,156.0698,157.6629,160.1134,164.2179,168.7678,173.3178,175.7616,177.4223,179.8728,181.4659
1,184,1.000000,169.241067,0.040000,156.5074,158.1050,160.5624,164.6783,169.2411,173.8038,176.2544,177.9197,180.3771,181.9748
1,185,1.000000,169.716932,0.040000,156.9474,158.5496,161.0138,165.1414,169.7169,174.2925,176.7500,178.4200,180.8843,182.4864
1,186,1.000000,170.194970,0.040000,157.3895,158.9961,161.4674,165.6065,170.1950,174.7834,177.2478,178.9226,181.3938,183.0004
1,187,1.000000,170.674644,0.040000,157.8331,159.4443,161.9224,166.0733,170.6746,175.2760,177.7474,179.4268,181.9050,183.5162
1,188,1.000000,171.155370,0.040000,158.2776,159.8933,162.3785,166.5410,171.1554,175.7697,178.2480,179.9322,182.4174,184.0331
1,189,1.000000,171.636530,0.040000,158.7226,160.3428,162.8350,167.0092,171.6365,176.2639,178.7491,180.4381,182.9302,184.5505
1,190,1.000000,172.117491,0.040000,159.1674,160.7922,163.2913,167.4772,172.1175,176.7578,179.2500,180.9437,183.4428,185.0676
1,191,1.000000,172.597624,0.040000,159.6114,161.2407,163.7468,167.9444,172.5976,177.2509,179.7501,181.4484,183.9545,185.5839
1,192,1.000000,173.076317,0.040000,160.0541,161.6879,164.2010,168.4102,173.0763,177.7425,180.2486,181.9517,184.4647,186.0986
1,193,1.000000,173.191689,0.040000,160.1607,161.7957,164.3104,168.5224,173.1917,177.8609,180.3688,182.0730,184.5877,186.2226
1,194,1.000000,173.304461,0.040000,160.2650,161.9010,164.4174,168.6322,173.3045,177.9767,180.4862,182.1915,184.7079,186.3439
1,195,1.000000,173.414201,0.040000,160.3665,162.0035,164.5215,168.7390,173.4142,178.0894,180.6005,182.3069,184.8249,186.4619
1,196,1.000000,173.520556,0.040000,160.4649,162.1029,164.6224,168.8424,173.5206,178.1987,180.7112,182.4187,184.9382,186.5762
1,197,1.000000,173.623270,0.040000,160.5599,162.1989,164.7199,168.9424,173.6233,178.3042,180.8182,182.5267,185.0477,186.6867
1,198,1.000000,173.722188,0.040000,160.6513,162.2913,164.8137,169.0386,173.7222,178.4057,180.9212,182.6307,185.1531,186.7930
1,199,1.000000,173.817257,0.040000,160.7392,162.3801,164.9039,169.1311,173.8173,178.5034,181.0202,182.7306,185.2544,186.8953
1,200,1.000000,173.908532,0.040000,160.8237,162.4654,164.9905,169.2200,173.9085,178.5971,181.1153,182.8266,185.3517,186.9934
